"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
678806bd-35e3-4635-930f-b2b3180790ef,ac9a8dad-559c-4927-9818-b5841fa186c6,"#N/A","#N/A",cd36cc03-0a3f-4379-8270-b60f46fa2995,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
678c630d-20a6-46a5-bddd-1ee3e550bc57,b3dfc26a-8593-4f67-8eb4-a205d475c29c,"#N/A","#N/A",c955cdce-082a-43af-addf-4913a5ba3be9,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
67a2ab06-10dd-4f53-8d9b-a28c32aaf4c0,c901327b-00ba-4026-852d-5447cc8ac4a9,"#N/A","#N/A",0de42753-a02b-42db-a15b-21a61c6db758,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
67d10b65-a17b-4966-a260-8a28e05f67b6,6a45427d-14a8-4d24-b184-ea50cefa3b04,"#N/A","#N/A",d751c26b-aadc-4ca9-ad82-aa411576af66,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
67eb6090-d245-4175-9e51-4e878e347efc,aaa3964b-6292-4bdf-a329-9414b75a43d2,"#N/A","#N/A",cc82a023-7994-4dd2-bece-2311f92f6fc6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
684dba51-0009-4117-a6a3-616d4b66c072,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,"#N/A","#N/A",9ce65114-fb0a-4c7d-9745-4663cc69b9eb,Prefers Direct Phone Outreach,false,"#N/A",Medium,Existing problem,On Hold,Components not working as expected,"#N/A","#N/A","#N/A",Problem,"#N/A"
6916b503-f68a-41d6-bb26-775227137154,0d6f3091-c7fe-48d3-9e9b-cd4e4c918f64,"#N/A","#N/A",3cd43477-471b-4da2-99aa-bf824939fc8c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
691dd652-34b8-4481-aee9-ee65c4bc80fe,b5a16c4d-78f2-4e26-bf4a-c8838951621a,"#N/A","#N/A",123f5790-8d19-4e73-8228-a13e0f1fa088,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
69c6056a-e4fc-4fb1-aba2-01af17a514cb,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A",d61951c9-58f0-4401-8ff2-d7c57de60f65,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
69ece3eb-0480-4ed9-baec-49e2e1c5f519,b4b20146-e989-4879-950f-68d5af464bf4,"#N/A","#N/A",6dc6625e-8ad6-4825-a161-cc211e8a2215,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
69fc598c-5b97-4c2f-838e-843c2edc3d20,28e008e0-5b98-4732-a6d7-eddc11f623dd,"#N/A","#N/A",6b17e600-e90c-402d-bf0f-e88336b1b4d8,Could you please send us the new installation guide for the Inventory Management Suite?,false,"#N/A",Medium,New problem,Escalated,Updated installation guide for Inventory Management Suite,"#N/A","#N/A","#N/A",Question,"#N/A"
6a07fab6-afca-479d-a330-aaa2aa5d507c,52a838dc-a9df-432d-bb01-21a459eebc8b,"#N/A","#N/A",e1f0d551-2a73-449c-94d8-944acc4e5004,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
6a6632ea-2955-4b95-a8e4-6e03ab7cd391,6a45427d-14a8-4d24-b184-ea50cefa3b04,"#N/A","#N/A",a438ac4e-414a-443f-9dbf-8c224f6cbffa,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6a6a9258-8b0d-45dc-86ef-f3982653067e,dc8a2432-7035-44f0-92e7-9df77e563b69,"#N/A","#N/A",0abea5a3-8300-44fc-801f-36502f918851,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6a84299e-3670-49ba-bd98-12c00c0d12c0,e7095973-af77-4a95-bb04-526a0def8594,"#N/A","#N/A",d9fa4f65-5e94-419d-966d-f01fca8e2f04,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,Storing  Data,"#N/A","#N/A","#N/A",Problem,"#N/A"
6ac7ccec-f0cf-4335-9e7f-ac6366bf2e8f,89b802f9-82be-490e-a60b-694782e1f6f9,"#N/A","#N/A",854c24b6-9275-4815-964d-406fd37c2ba3,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6acd3702-b4b1-4928-8df5-5f4e1479d67e,4ae8415a-5707-49c2-aa28-b442fa1ba313,"#N/A","#N/A",3e9de24f-f4b7-4929-a4d0-61f4f752f958,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6b126271-6de5-4dd0-8df2-4f848a13604f,3063e278-f78c-4e62-976e-9d0282d38cbf,"#N/A","#N/A",9a8afa76-f558-4213-b0d8-0c048a8375f2,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
6b2127c2-b537-46df-b634-221229e460b3,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",1de93ae3-baa8-49c2-b42e-1fbffaf94c08,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6b386a68-4013-492a-91b7-862b2112eadb,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A",0f39b510-a8b3-4536-bd2f-dda29f417907,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6b599208-8845-4abc-a69b-1b3e77744895,3063e278-f78c-4e62-976e-9d0282d38cbf,"#N/A","#N/A",2ec8e0c6-3a00-48a3-b25e-a4ebcfb4f4dd,"#N/A",false,"#N/A",Medium,"#N/A",Rejected,Amount descrepancy,"#N/A","#N/A","#N/A",Problem,"#N/A"
6b873362-ee4e-430e-a436-1b47fa46384c,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A",96bfdcf5-1d67-4f37-a45d-dbb564d5c5d2,User Needs Help,false,"#N/A",Medium,Instructions not clear,Pending Approval,Adding Parameters to Button,"#N/A","#N/A","#N/A",Question,"#N/A"
6bb9a7fa-8e86-445e-b37c-74037d6ca41d,0d6f3091-c7fe-48d3-9e9b-cd4e4c918f64,"#N/A","#N/A",7e9569d9-5c45-4d73-87b5-3b8363466ba8,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6bdf308e-5862-4abc-aedd-3981a91d01de,24a52ccf-4489-4382-a32c-b010daec588b,"#N/A","#N/A",88dadce8-856b-4a73-aaae-a7119a9cb7e6,User Needs Help,false,"#N/A",Medium,User didn't attend training,New,Data not showing sorted,"#N/A","#N/A","#N/A",Problem,"#N/A"
6c44a8c6-0b40-4fbd-a430-959ba976e747,d241f15c-762d-43c5-8a11-bb93c5f38107,"#N/A","#N/A",e1b89861-9194-4132-8640-127eb74f685c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
6c53a15f-52d8-4c37-ab57-c094db3b70fe,d9ce0ac0-a506-46a5-984d-e843b371ce04,"#N/A","#N/A",0e2815ac-b1b4-40aa-83e8-9e5052a18759,EMEA Case,false,"#N/A",Medium,Instructions not clear,Closed,Adding Parameters to Button,"#N/A","#N/A","#N/A",Question,"#N/A"
6ccaf2e4-9034-4a62-ab11-20bcced2a61e,9c448add-1908-4793-89ce-f2e98ddf6988,"#N/A","#N/A",320031b5-9e1d-46de-b89a-925a517987ba,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
6ce1bd00-d0a1-4289-9df8-7905a6eb5020,5c5b9808-b9e8-4cc1-8585-6f429aae0f50,"#N/A","#N/A",f12a33af-80de-4946-9c6c-d7fde6a26d78,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6cf9aef8-750a-4233-82d0-9be46e083033,3f73763e-176e-4d5f-964d-c3ce827ce81a,"#N/A","#N/A",809e3b80-2308-4b1f-af82-057bbe1a8292,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6d425eb2-6fd5-4778-b288-f073b430e0a0,24a52ccf-4489-4382-a32c-b010daec588b,"#N/A","#N/A",74a54395-c0ff-441a-9fb7-f998d7a45483,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6d509ef5-3da8-422a-ac29-630d77ebbb81,3a553538-612d-4da5-9178-657756693ea0,"#N/A","#N/A",0f39b510-a8b3-4536-bd2f-dda29f417907,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,No reports show when running Mail Merge,"#N/A","#N/A","#N/A",Problem,"#N/A"
6d94b921-00e7-4775-a472-f1f62c92c219,3f73763e-176e-4d5f-964d-c3ce827ce81a,"#N/A","#N/A",b055a682-12ae-4615-aa3e-802795f35c6f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6dc1d518-dcbb-4094-8c6d-0965fb25780d,55685385-edde-42cc-8b28-a14e330dbd52,"#N/A","#N/A",f2d61474-09b8-45da-9c1d-7e79cd43106e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6dd4b746-1a89-4913-a86b-20c5c17dd535,19c2ee09-91dc-4825-9275-aedf76442412,"#N/A","#N/A",4c89a747-c056-461d-aef5-04357dd1387a,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6df73eb5-b037-4053-a5f6-aa0a5a28193f,7220021b-8182-4104-98fb-b7fbff6e0e44,"#N/A","#N/A",7a7e23dd-884d-4d63-8708-94c095c1f760,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6e389ab7-0d1e-4bad-bb35-491e0760dacc,95035625-cacd-47a3-8ca0-bace829b4f8c,"#N/A","#N/A",e8810f55-1a18-441e-b5b0-563fda71b618,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6ec07e9d-57a3-469b-8f0b-9f319069dba8,7b8c89ef-56a6-43b1-a29e-ed9c00a43285,"#N/A","#N/A",58f40a64-31f9-4eba-bdc8-726d8f28835c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f2b02dc-6777-45a3-9a87-128fbb77f0b8,243d9a06-27f3-46d4-a40e-e9b3ca064c6d,"#N/A","#N/A",77dd20f9-0d1a-4981-9841-87bb0a0d6e7b,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f3f3c45-470c-437e-a594-5e66608af1cc,5c5b9808-b9e8-4cc1-8585-6f429aae0f50,"#N/A","#N/A",c6dce116-6f90-4976-af70-2d3a47d4f656,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f4d0499-4e11-4356-aa49-38b8f9ebd220,eefac26b-e6db-4eee-b67c-be503a686536,"#N/A","#N/A",e5c60f29-19e2-4345-a62c-0a3a2f396b8c,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f4da5a7-e484-48f0-8b2d-c96d5a0dd496,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A",553566d4-1557-499d-b8b6-047f281269e6,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,"""Dash"" after 5 digit zip code","#N/A","#N/A","#N/A",Problem,"#N/A"
6f5f5841-4812-4c9c-8bd9-8f56288cbcff,2ec980da-f689-44ae-956d-0f22c1a200b3,"#N/A","#N/A",40c364de-b27f-436f-9053-274f2bf73078,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f7cd310-b4fe-4302-88a5-292e4963f7fc,6651515b-4326-4f26-ae55-af7e17ba4eee,"#N/A","#N/A",10917978-5358-41ef-bc8f-836219ff7d11,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f80105a-be5f-499d-a6b3-8b0944d2503c,c901327b-00ba-4026-852d-5447cc8ac4a9,"#N/A","#N/A",5f282dee-4643-416e-ae63-abd99d3a72a6,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6f9430c8-46a5-4270-ae2b-8bc9a6c890e4,502fe618-550f-4f1a-b6bc-b27df8c495b1,"#N/A","#N/A",0d7a4e0e-01b2-4164-804b-60a2de6e6f92,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6fa0745d-3d08-41a4-a099-69350679543d,a359a09c-a282-4f16-8709-11a17c9446e3,"#N/A","#N/A",54741d02-5c80-48b9-ab70-b2cc56e83b29,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
6fa32ee1-21d6-4951-a310-234e95a8bd69,f6346d65-4770-4b63-ba83-838486a23ea4,"#N/A","#N/A",86493a25-f81c-489b-8e07-e5208a4a0224,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6fb6125d-11d7-46db-bdf6-081f19a048c5,ac9a8dad-559c-4927-9818-b5841fa186c6,"#N/A","#N/A",0211b484-61cf-40e3-b275-dee98d9d7cdb,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6fc1f757-5784-4d59-a148-40f74ae00f77,2ec980da-f689-44ae-956d-0f22c1a200b3,"#N/A","#N/A",139f0716-664d-45de-afc3-d23e6d83eb2d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6fce3dd3-f7e6-4d38-9cc7-ae73b41e5676,5adefe42-afa6-4c90-8535-f9658ec2db2f,"#N/A","#N/A",2c2cbb7c-a995-4646-a6f8-26fe13cc4dab,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
6fe55586-4d4d-4790-b45a-741a5bab6501,6234d086-998d-42f6-bfa2-036b220ef7b7,"#N/A","#N/A",9908286a-a3f1-474c-9aca-e0a263b99e23,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
6ff72f7e-1cdd-46a7-a271-bd56bb348205,0054ba45-53e2-4c49-b8d4-9dcfba9efd7d,"#N/A","#N/A",806dc65d-0f7d-4164-b247-c9186c607ba9,We'd like to add some additional functionality.,false,"#N/A",Medium,New problem,Escalated,Can we further customize the Inventory Management Suite?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
70dd5728-c304-4257-8090-f2a1d31d943f,737d034c-e5b4-480d-854f-406b9a7076eb,"#N/A","#N/A",9e17df3f-d44c-408a-b46f-1b53d32ed513,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
70eb8c62-3b50-4138-9427-879e0d77e66c,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",f82fd3b1-f9ac-4523-8357-080e002ad6aa,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
70f78fb8-09a1-4384-9ff9-a7256e1f97c6,c313ffc8-35f9-46c6-b8ae-39be3f3dff11,"#N/A","#N/A",b46db8a6-b405-4d2e-81da-f3ec4185967f,User Needs Help,false,"#N/A",Medium,Existing problem,On Hold,Subscription Renewal,"#N/A","#N/A","#N/A",Question,"#N/A"
70fc110a-8e79-4a7f-ab4e-03a7fed730a5,7bde0149-7327-4349-b6ca-9bcca338d7b5,"#N/A","#N/A",b19b000b-6b98-453c-9c1f-c46dff354803,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
710cef2e-64d9-4dbf-8c20-74314e4c2d7f,ffff64f2-4914-47d2-b9fd-83baec814912,"#N/A","#N/A",16b0a0b6-1d84-4b9e-a558-6d61c0d112f3,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71306b78-cde0-4eaf-867b-0fa6f69d2b67,b141d67c-e329-44ae-9db0-1aa92e16ff98,"#N/A","#N/A",3dfd33dc-e072-4f88-833b-b2ce3f13471f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71361376-d668-4e36-bdb2-3d9ec081b836,7bc20484-a6ed-4ea0-b597-4fdc8ce05c39,"#N/A","#N/A",146f662b-9aa8-40ce-96a2-3fa2b779e523,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
7158bafd-5b04-4518-9d54-48f8479926e0,26730f38-8343-45d4-aacd-68a349b3a0d2,"#N/A","#N/A",f5ee943d-42c9-4c3a-92fb-2b390ed35e8d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71d355f9-a57d-47aa-898f-1876b990a380,850e0134-1a63-400a-9471-6aba667cbce5,"#N/A","#N/A",240fd5ca-10d9-4452-94b8-1ede4f4693f0,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71d4ac5e-bdba-4a6d-91e6-2ea19c9027e8,502fe618-550f-4f1a-b6bc-b27df8c495b1,"#N/A","#N/A",0cf82c10-b81c-488b-b631-ee310727d4a8,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71d9a38d-e279-450d-ba70-ec1195f2ee77,c1a18edd-6c06-4589-8d50-3abf3cbaf33b,"#N/A","#N/A",f60b0a91-4385-4e20-ad91-a4bf3d292384,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71f7904a-dba5-41e8-8cf3-6fcdb02bb7ef,6651515b-4326-4f26-ae55-af7e17ba4eee,"#N/A","#N/A",55effb31-ef7a-491c-a930-032c7250f729,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
71fb4288-e790-4114-bf4c-79289e6a1161,852e8915-4e2a-4e6a-baea-86a91ee1ed8b,"#N/A","#N/A",f20b0af4-761d-426d-997e-3abf27f1d79a,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
72268c16-6b87-4f92-819d-02f27db0d00a,c313ffc8-35f9-46c6-b8ae-39be3f3dff11,"#N/A","#N/A",d93f1e73-6908-4657-b50b-f2d06ecde672,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
72a73aa0-269f-4a02-8382-8d17acb8ea31,95035625-cacd-47a3-8ca0-bace829b4f8c,"#N/A","#N/A",3dfd33dc-e072-4f88-833b-b2ce3f13471f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
72a9e592-60c0-4beb-b339-0de1778c3660,88715f36-5288-4fb7-a0ed-d31cddfdb09c,"#N/A","#N/A",b19b000b-6b98-453c-9c1f-c46dff354803,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
72ce786e-ab9a-49e8-9b0e-87c4823a839c,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A",f5a114e2-dda5-4378-84d0-a6cb608b8508,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
72e0be40-5b3e-484c-9cc3-b133d75ffaae,dd473e33-1f6b-42b7-a337-96267e991e5c,"#N/A","#N/A",16233a6b-f369-4fb2-9bf8-9b803256fe76,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
72ef01a3-d4a4-47fc-a5b4-c7b193f24e83,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",2b2e26ef-d070-44cc-946a-cb5f41eb6a38,"#N/A",false,"#N/A",Medium,"#N/A",Closed,Can't find test report,"#N/A","#N/A","#N/A","#N/A","#N/A"
72f08fe4-cc15-4c7d-8e7d-1d2bbb4f1160,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A","#N/A",bc0aba6b-208a-4311-9543-e894efc20836,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
733a1f84-0500-4dc6-8c1e-3969396fd181,068f7e69-1422-4e2e-bfb6-d80d9c12ba4a,"#N/A","#N/A",4080e3cc-9103-48dd-8c99-e508c6543321,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
733ba5f0-6f40-4eba-b12c-a522694a94cf,07783c94-b56a-494f-b98e-8aa1e98423b3,"#N/A","#N/A",56c5f058-221a-45c5-82ec-4707e13d0a3e,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
73d78749-6302-4f5c-bec2-d302bb55eb69,bd1533fc-7051-4a00-8941-fef9f7afc476,"#N/A","#N/A",146f662b-9aa8-40ce-96a2-3fa2b779e523,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
73f3a4ff-0395-42d2-aae0-398260f789c6,8fbbcd59-0aa4-49bf-9dc0-be34277e764d,"#N/A","#N/A",3374136d-2fb9-48cb-936c-1843a7793412,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
73fc8798-2c5f-4d01-bf70-943ffb0995dd,8e0dd34c-43c1-4f28-8230-5f94238369ee,"#N/A","#N/A",5956e17e-5b8f-4a57-9ac2-59f3a8468670,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
745bbcef-5951-46e0-9d56-a1e758ba105a,1f95bbd8-1d64-4685-8f52-b925445b3e85,"#N/A","#N/A",9707a539-fefe-4310-8ec0-eac9daae40a9,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
74864eef-0aab-4318-9773-e5ef4d3f6f84,0054ba45-53e2-4c49-b8d4-9dcfba9efd7d,"#N/A","#N/A",a331e0b5-4063-4ec9-b2c1-30c184cd8cbb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
749c4229-db54-4e59-9eaf-68171e12dd17,7eee1436-3087-475c-b191-344f20c4ad0c,"#N/A","#N/A",8b50eb07-dd03-4894-94ab-5ec0f4e227a3,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
